Overall Qual,Year Remod/Add,Mas Vnr Area,TotRms AbvGrd,BsmtFin SF 1,MS Zoning,Street,Land Contour,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Paved Drive,Sale Type,Sale Condition,Neighborhood_Grouped,HouseStyle_Simple,TotalSF,TotalBath,Qual_x_Area,Age,YearsSinceRemodel,TotalPorchSF,HasBasement,HasBasement,HasGarage,HasFireplace,BathPerBedroom,QuarterSold,PricePerSF,LotShape_Score,SalePrice
4,1954,0.0,6,0.0,RL,Pave,Bnk,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Ex,TA,Av,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,Y,WD ,Abnorml,Edwards,SingleStory,1620.0,1.0,4816,54,54,0,1,1,1,0,0.3333333333333333,4,61.72839506172839,3,100000
4,2008,0.0,6,224.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,N,WD ,Normal,Edwards,MultiLevel,2241.0,1.5,5168,85,0,183,1,1,1,0,0.5,2,48.19277108433735,3,108000
5,1950,0.0,5,468.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,N,FuseA,TA,Typ,Y,WD ,Normal,Edwards,SingleStory,1728.0,2.0,4320,83,58,96,1,1,0,0,1.0,2,56.71296296296296,3,98000
3,1950,0.0,5,41.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,FuseF,TA,Typ,N,WD ,Normal,Edwards,SingleStory,1728.0,2.0,2592,94,58,100,1,1,0,0,1.0,3,38.773148148148145,3,67000
5,2000,0.0,9,210.0,RL,Pave,Bnk,Inside,Gtl,Norm,Norm,2fmCon,Gable,CompShg,VinylSd,VinylSd,None,TA,Fa,PConc,TA,Fa,No,Rec,Unf,GasA,Ex,N,SBrkr,Fa,Typ,N,WD ,Normal,SWISU,MultiLevel,2496.0,3.0,8580,96,8,184,1,1,0,0,0.5,1,54.44711538461539,3,135900
6,1950,0.0,7,156.0,RH,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,Fa,Typ,P,WD ,Normal,SWISU,MultiLevel,2154.0,2.0,8892,83,58,254,1,1,1,0,0.5,1,64.9953574744661,2,140000
5,1997,0.0,8,378.0,RL,Pave,Bnk,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,SWISU,MultiLevel,2912.0,2.5,10960,69,11,24,1,1,1,1,0.625,3,61.64148351648352,3,179500
6,1950,0.0,7,423.0,RL,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Y,WD ,Normal,SWISU,MultiLevel,2875.0,2.0,10164,83,58,128,1,1,1,1,0.5,2,47.47826086956522,3,136500
7,1950,174.0,7,0.0,RL,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,SWISU,SingleStory,2652.0,2.0,9968,87,58,90,1,1,1,1,1.0,2,63.34841628959276,3,168000
5,1950,0.0,7,0.0,RH,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,N,WD ,Abnorml,SWISU,MultiLevel,2904.0,1.5,9820,97,58,192,1,1,0,0,0.375,4,44.76584022038568,3,130000
5,1998,0.0,8,0.0,RL,Pave,Lvl,Inside,Gtl,Feedr,Norm,1Fam,Gable,CompShg,MetalSd,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,SWISU,MultiLevel,3213.0,3.5,13005,87,10,301,1,1,1,0,0.875,2,58.8235294117647,3,189000
6,1950,0.0,10,281.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Abnorml,SWISU,MultiLevel,2880.0,5.0,11520,78,58,121,1,1,1,1,1.25,3,56.21527777777778,3,161900
6,1950,0.0,6,379.0,RL,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,P,WD ,Normal,Crawfor,MultiLevel,1960.0,2.0,7896,82,58,192,1,1,1,1,1.0,3,73.9795918367347,3,145000
6,1994,0.0,11,0.0,RL,Pave,Bnk,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,Ex,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Min1,Y,WD ,Normal,Crawfor,MultiLevel,3143.0,2.0,15330,86,14,0,1,1,1,1,0.6666666666666666,3,60.76996500159083,2,191000
6,1976,0.0,8,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Plywood,None,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2520.0,2.0,10080,93,32,160,1,1,1,0,0.5,1,70.23809523809524,3,177000
6,1995,0.0,6,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,1940.0,1.0,7584,94,13,0,1,1,1,0,0.3333333333333333,1,76.03092783505154,3,147500
6,1950,0.0,4,384.0,RL,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,GasA,TA,N,SBrkr,TA,Typ,Y,WD ,Normal,SWISU,SingleStory,1558.0,1.0,4740,78,58,141,1,1,1,0,0.5,2,58.40821566110398,3,91000
8,1997,0.0,7,406.0,RL,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,Stucco,Stucco,None,Gd,Gd,PConc,Fa,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,P,WD ,Normal,Crawfor,MultiLevel,2310.0,3.0,12096,83,11,57,1,1,1,1,1.0,2,100.0,3,231000
6,1950,0.0,6,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Maj2,Y,WD ,Normal,SWISU,MultiLevel,2703.0,1.0,9834,72,58,0,1,1,1,0,0.3333333333333333,1,42.54532001479837,3,115000
6,1950,0.0,7,0.0,RL,Pave,HLS,Corner,Gtl,Norm,Norm,1Fam,Hip,CompShg,Wd Sdng,Plywood,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2387.0,1.0,9618,85,58,217,1,1,1,1,0.25,2,57.81315458734814,2,138000
7,2000,0.0,6,0.0,RL,Pave,HLS,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,Stucco,Wd Shng,None,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,P,WD ,Normal,Crawfor,MultiLevel,2278.0,1.5,10514,77,8,112,1,1,1,1,0.5,1,65.40825285338016,3,149000
6,1995,0.0,6,326.0,RL,Pave,HLS,Inside,Mod,Norm,Norm,1Fam,Hip,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Fa,Y,FuseA,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2375.0,1.5,9960,74,13,0,1,1,1,1,0.5,3,79.45263157894736,2,188700
5,1995,0.0,7,606.0,RL,Pave,HLS,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Min2,Y,WD ,Normal,Crawfor,MultiLevel,2880.0,2.0,9690,71,13,40,1,1,1,1,0.5,3,68.75,2,198000
5,1950,0.0,6,0.0,RL,Pave,HLS,Inside,Gtl,Feedr,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseF,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2258.0,1.0,6870,70,58,100,1,1,1,0,0.3333333333333333,1,48.71567759078831,2,110000
6,1951,88.0,5,500.0,RL,Pave,Lvl,Corner,Gtl,Feedr,Norm,1Fam,Hip,CompShg,WdShing,Plywood,BrkFace,TA,Fa,PConc,TA,TA,No,Rec,Unf,GasA,Fa,N,FuseA,TA,Typ,Y,WD ,Normal,Crawfor,SingleStory,2182.0,1.5,6546,57,57,326,1,1,1,1,0.75,2,47.662694775435384,2,104000
8,1950,40.0,9,210.0,RL,Pave,HLS,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,BrkFace,Stucco,Stone,TA,TA,PConc,TA,Fa,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Alloca,Crawfor,MultiLevel,2481.0,1.5,14984,73,58,207,1,1,1,1,0.375,2,103.61789600967352,2,257076
8,1997,632.0,11,192.0,RL,Pave,Lvl,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,MultiLevel,4175.0,3.5,27576,73,11,12,1,1,1,1,0.875,2,91.25748502994011,2,381000
7,2006,312.0,8,341.0,RL,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2752.0,2.0,13678,69,2,269,1,1,1,1,0.6666666666666666,2,113.19040697674419,2,311500
7,2000,0.0,8,435.0,RL,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2993.0,3.5,15127,58,8,96,1,1,1,1,1.1666666666666667,2,88.00534580688273,3,263400
5,1956,0.0,7,1116.0,RL,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,Gable,CompShg,BrkFace,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,Ex,Y,FuseA,TA,Typ,Y,WD ,Normal,Crawfor,SingleStory,3796.0,2.5,9490,52,52,275,1,1,1,1,0.8333333333333334,2,62.302423603793464,2,236500
6,2006,72.0,7,728.0,RL,Pave,Low,CulDSac,Gtl,PosN,Norm,1Fam,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,SingleStory,2936.0,2.0,9840,54,2,216,1,1,1,1,0.6666666666666666,4,76.29427792915531,2,224000
6,1980,0.0,5,366.0,RM,Pave,Lvl,CulDSac,Gtl,Norm,Norm,Twnhs,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Blueste,MultiLevel,1548.0,1.0,6192,28,28,0,1,1,1,1,0.5,4,75.25839793281654,3,116500
6,1980,0.0,6,81.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,Twnhs,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,Gd,TA,No,LwQ,GLQ,GasA,TA,Y,SBrkr,TA,Typ,Y,COD,Normal,Blueste,MultiLevel,2272.0,3.5,9336,28,28,0,1,1,1,1,1.1666666666666667,3,66.46126760563381,3,151000
6,1998,0.0,5,299.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Rec,GLQ,GasA,TA,Y,SBrkr,TA,Typ,P,WD ,Normal,IDOTRR,SingleStory,1813.0,2.0,5514,82,10,116,1,1,1,0,1.0,3,69.4980694980695,3,126000
6,2006,0.0,5,0.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,WD ,Normal,IDOTRR,MultiLevel,1810.0,1.0,6540,68,2,0,1,1,1,0,0.3333333333333333,3,66.29834254143647,3,120000
4,1950,0.0,5,0.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Fa,N,SBrkr,TA,Typ,N,WD ,Normal,IDOTRR,SingleStory,1592.0,1.0,3184,86,58,100,1,1,0,0,0.5,1,34.54773869346734,3,55000
6,2007,0.0,5,538.0,RM,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,IDOTRR,SingleStory,1632.0,1.0,4896,78,1,96,1,1,1,0,0.5,2,73.83578431372548,3,120500
5,1955,0.0,4,403.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,IDOTRR,SingleStory,1518.0,1.0,3890,68,53,25,1,1,1,1,0.5,1,79.38076416337286,3,120500
5,1950,0.0,7,0.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,Y,WD ,Normal,IDOTRR,MultiLevel,1980.0,1.0,6000,78,58,96,1,1,0,0,0.25,3,60.101010101010104,3,119000
5,1967,0.0,7,257.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,HdBoard,Plywood,None,Fa,TA,CBlock,Gd,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Mod,Y,WD ,Normal,IDOTRR,SingleStory,2280.0,1.5,8280,41,41,280,1,1,1,1,0.5,3,55.26315789473684,3,126000
5,1995,0.0,5,0.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Y,WD ,Normal,IDOTRR,SingleStory,1432.0,1.0,4560,78,13,90,1,1,1,0,0.5,2,69.48324022346368,3,99500
5,1958,162.0,7,330.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,Y,WD ,Normal,IDOTRR,MultiLevel,3106.0,2.0,9775,50,50,0,1,1,1,0,0.5,1,53.28396651641983,3,165500
1,1952,0.0,4,0.0,A (agr),Pave,Low,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,AsbShng,VinylSd,None,Fa,Po,Slab,No Basement,No Basement,No Basement,No Basement,No Basement,Wall,Po,N,FuseA,Fa,Sal,N,WD ,Abnorml,IDOTRR,SingleStory,733.0,1.0,733,56,56,0,0,0,1,0,0.5,1,17.871759890859483,3,13100
4,1950,0.0,6,0.0,C (all),Pave,Lvl,Corner,Gtl,Feedr,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,Po,Fa,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,Y,WD ,Normal,IDOTRR,MultiLevel,1534.0,1.0,5444,113,58,123,1,1,1,0,0.5,3,58.01825293350717,3,89000
4,1950,0.0,6,0.0,C (all),Pave,Lvl,Inside,Gtl,Feedr,Norm,1Fam,Gambrel,CompShg,BrkFace,BrkFace,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,N,WD ,Normal,IDOTRR,MultiLevel,1966.0,1.0,5268,88,58,226,1,1,1,0,0.3333333333333333,3,20.345879959308242,3,40000
4,2000,0.0,5,0.0,C (all),Pave,Lvl,Corner,Gtl,Feedr,Norm,1Fam,Gable,CompShg,Plywood,Plywood,None,TA,TA,PConc,Po,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,N,WD ,Normal,IDOTRR,MultiLevel,1405.0,1.0,4196,98,8,0,1,1,1,0,0.5,2,57.580071174377224,3,80900
3,1950,0.0,6,0.0,C (all),Grvl,Low,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,Fa,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,ConLD,Normal,IDOTRR,SingleStory,1788.0,1.0,2682,73,58,20,1,1,1,0,0.5,3,45.30201342281879,3,81000
4,1950,0.0,5,0.0,C (all),Grvl,Bnk,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,Stone,Fa,Fa,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Fa,Min2,N,WD ,Normal,IDOTRR,MultiLevel,1456.0,1.5,3456,88,58,190,1,1,1,0,0.5,2,44.642857142857146,3,65000
8,2008,186.0,5,1480.0,RM,Pave,HLS,Inside,Mod,Norm,Norm,TwnhsE,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,New,Partial,Crawfor,SingleStory,3252.0,3.5,13216,0,0,206,1,1,1,1,1.75,4,120.6949569495695,2,392500
8,2008,186.0,5,1476.0,RM,Pave,HLS,Inside,Mod,Norm,Norm,TwnhsE,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Y,New,Partial,Crawfor,SingleStory,3244.0,3.5,13184,1,0,206,1,1,1,1,1.75,3,90.77188655980271,2,294464
7,2005,174.0,5,1474.0,RM,Pave,HLS,Inside,Mod,Norm,Norm,TwnhsE,Hip,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Y,WD ,Normal,Crawfor,SingleStory,3240.0,3.5,11522,4,3,208,1,1,1,1,1.75,3,77.1604938271605,2,250000
8,2005,174.0,5,1373.0,RM,Pave,HLS,Inside,Mod,Norm,Norm,TwnhsE,Hip,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,SingleStory,3240.0,3.5,13168,4,3,208,1,1,1,1,1.75,1,84.87654320987654,2,275000
7,1997,668.0,7,700.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Mitchel,SingleStory,3872.0,4.0,14224,12,11,238,1,1,1,0,1.3333333333333333,3,77.47933884297521,1,300000
8,2002,148.0,7,1218.0,RL,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Mitchel,SingleStory,3257.0,3.0,13512,6,6,59,1,1,1,1,1.0,3,83.20540374577833,2,271000
7,1997,0.0,8,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Mitchel,MultiLevel,2730.0,2.5,12740,12,11,32,1,1,1,1,0.8333333333333334,3,78.02197802197803,3,213000
6,1977,0.0,6,522.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Mitchel,SingleStory,2214.0,2.0,6708,31,31,0,1,1,1,1,0.6666666666666666,3,77.23577235772358,3,171000
6,1977,0.0,6,641.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Mitchel,SingleStory,2475.0,2.5,7674,31,31,83,1,1,1,1,0.8333333333333334,1,69.29292929292929,3,171500
5,1976,0.0,8,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,No Basement,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Abnorml,Mitchel,MultiLevel,1872.0,3.0,9360,32,32,0,0,0,1,0,0.75,4,53.41880341880342,3,100000
4,1991,0.0,6,1383.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,WD ,Normal,Mitchel,SingleStory,3369.0,3.0,6756,17,17,120,1,1,1,1,1.0,3,67.82428020184031,3,228500
5,1965,0.0,7,1249.0,RL,Grvl,HLS,Corner,Sev,Norm,Norm,2fmCon,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Gd,ALQ,BLQ,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Timber,MultiLevel,3285.0,4.0,8930,43,43,0,1,1,1,1,1.3333333333333333,3,69.69558599695586,2,228950
7,1986,340.0,6,893.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Timber,SingleStory,2778.0,3.0,10507,22,22,0,1,1,1,1,1.5,3,86.9330453563715,2,241500
8,1976,0.0,10,1165.0,RL,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Hip,WdShake,Stone,HdBoard,None,Gd,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,Y,COD,Abnorml,Timber,SingleStory,4463.0,3.0,23184,32,32,246,1,1,1,1,1.5,2,64.30652027784002,2,287000
8,2007,258.0,8,1036.0,RL,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Timber,SingleStory,3055.0,3.0,12296,2,1,26,1,1,1,0,1.0,2,96.23567921440262,2,294000
8,2008,338.0,7,1513.0,RL,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,New,Partial,Timber,SingleStory,3284.0,3.0,13168,1,0,44,1,1,1,1,1.0,2,89.24390986601705,2,293077
8,2007,0.0,6,770.0,RL,Pave,HLS,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,New,Partial,Timber,MultiLevel,2700.0,3.5,14240,1,1,192,1,1,1,1,1.1666666666666667,1,98.13555555555556,2,264966
5,2007,0.0,6,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,WD ,Normal,Timber,SingleStory,1794.0,2.5,7210,2,1,0,1,1,1,0,0.8333333333333334,2,96.15384615384616,3,172500
5,2007,0.0,7,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Timber,SingleStory,1778.0,2.5,6970,2,1,0,1,1,1,0,0.8333333333333334,2,94.20697412823397,3,167500
7,2008,60.0,6,0.0,RL,Pave,HLS,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,New,Partial,Timber,MultiLevel,2408.0,2.5,11284,0,0,64,1,1,1,0,0.8333333333333334,4,90.81769102990033,2,218689
6,1989,128.0,8,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Timber,SingleStory,2990.0,2.0,8970,19,19,192,1,1,1,1,0.6666666666666666,3,50.16722408026756,2,150000
